Image,product_container_URL,bluproduct_variant,product_promos_specialcamp,Content,Content1,Content2,Name,Description,Price,Price3,Price4,Location,Location5,bluproduct_sold,bluproduct_ratingwrapper
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-pretty-pleats-7-8-culotte-celana-panjang-wanita-k05/ps--9TW-60021-01348?ds=9TW-60021-01348-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1kNPWOeOsc3xZ4s9VGvxufKtN4UVEMheI1dwt3wwFh+x6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyN7rQN9FFLoQdQljrd7tjoV4DfyRp7giKcZcJoiBwHzV8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01348, 8 , Promo hingga , 15 , 36 , 50 ," 
      9 to 12 Pretty Pleats 7/8 Culotte Celana Panjang Wanita K05 
    ","• Celana pleated kulot 7/8 yang trendy
• Karet tidak keras, tidak sakit, namun elastis. All size fit to XL
• Celana wanita untuk santai maupun semi formal
• Bahan celana pleated knit","
          Rp89.000
        ","
            Rp299.000
          ","
            70%
          ", 9to12 Woman Official Store , Kota Tangerang , Terjual 74 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/jfashion-corak-salur-kaos-t-shirt-wanita-hitam/ps--JFN-25267-01246?ds=JFN-25267-01246-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1kNPWOeOsc3xZ4s9VGvxufLcCVh+af1VMXK8Dd2LFhi06Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3001401&pid1=JFN-25267-01246,, Promo hingga , 15 , 36 , 50 ," 
      Jfashion Corak Salur Kaos T-Shirt Wanita - Hitam 
    ","
Long sleeves t-shirt
Didesain trendy
Dalam model salur dengan round neckline
Cocok digunakan untuk sehari-hari
Material : Spandek
","
          Rp17.900
        ","
            Rp49.900
          ","
            64%
          ", JFashion Women Official Store , Kota Jakarta Barat , Terjual 74 ,"4,5"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vone-serein-julia-two-piece-swimsuit-bli12-baju-renang-wanita-yellow/ps--VOO-70005-00069?ds=VOO-70005-00069-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jlbnZsFWG7/5U6vm1GoJE6aQPPab+HtPKhyNPHfmcZ2V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+z9JGSnPxrRGlJFq4o93/c8SUUiUH0gtqLOoNhn+7Z1P/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3301818&pid1=VOO-70005-00069,, Promo hingga , 15 , 36 , 50 ," 
      Vone Serein Julia Two Piece Swimsuit Bli12 Baju Renang Wanita  - Yellow
 
    ",,"
          Rp329.700
        ","
            Rp1.099.000
          ","
            70%
          ", Vone , Kota Tangerang , Terjual 72 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vm-v-neck-t-shirt-wanita-abu-tua/ps--VMP-18274-01297?ds=VMP-18274-01297-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1gUYw+KU6wtVtokyXL2S/2Wh469tmPtINoKwjRiPBcaI6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3113771&pid1=VMP-18274-01297,, Promo hingga , 15 , 36 , 49 ," 
      VM V Neck T-Shirt Wanita - Abu Tua 
    ","
Short sleeves t-shirt
Desain simple trendy
V-neckline
Material : Cotton
","
          Rp40.500
        ","
            Rp119.000
          ","
            66%
          ", VM-ALSHOP Official Store  , Kota Jakarta Pusat , Terjual 67 ,"4,1"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-value-print-tee-golden-rod-0538100142/ps--GIW-70004-00059?ds=GIW-70004-00059-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1gUYw+KU6wtVtokyXL2S/2X5PL4bcLXdYU1ABlDxBU916Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00059,, Promo hingga , 15 , 36 , 48 ," 
      Giordano Women'S Value Print Tee - Golden Rod [0538100142] 
    ",,"
          Rp99.000
        ","
            Rp229.000
          ","
            57%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 67 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-printed-tee-national-day-signature-white-0539121409/ps--GIW-70004-00035?ds=GIW-70004-00035-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1gUYw+KU6wtVtokyXL2S/2X5PL4bcLXdYU1ABlDxBU916Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00035,, Promo hingga , 15 , 36 , 48 ," 
      Giordano Women's Printed Tee National Day - Signature White [0539121409] 
    ",,"
          Rp99.000
        ","
            Rp399.000
          ","
            75%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 67 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vone-serein-eloise-one-piece-swimsuit-bli11-baju-renang-wanita-yellow/ps--VOO-70005-00053?ds=VOO-70005-00053-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1nyFjzC3wWqdnZVwloVAILyaQPPab+HtPKhyNPHfmcZ2V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+z9JGSnPxrRGlJFq4o93/c8SUUiUH0gtqLOoNhn+7Z1P/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3301818&pid1=VOO-70005-00053,, Promo hingga , 15 , 36 , 48 ," 
      Vone Serein Eloise One Piece Swimsuit Bli11 Baju Renang Wanita  - Yellow 
    ",,"
          Rp329.700
        ","
            Rp1.099.000
          ","
            70%
          ", Vone , Kota Tangerang , Terjual 66 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-linen-short-relax-fit-curds-whey-x-white-0540023392/ps--GIW-70004-00046?ds=GIW-70004-00046-00004&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1nyFjzC3wWqdnZVwloVAILxVZ08AlFQs9vodaFCF/kdCV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+6BgdXWHfRmgK3Yi1ewSXppJo8g3KNbnFLWGll/wEJcL/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00046,, Promo hingga , 15 , 36 , 48 ," 
      Giordano Women's Linen Short (Relax Fit) - Curds Whey X White [0540023392] 
    ",,"
          Rp249.000
        ","
            Rp649.000
          ","
            62%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 66 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-yeri-petite-belt-pants-celana-panjang-wanita-4090/ps--9TW-60021-01572?ds=9TW-60021-01572-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1hwezCcJVzXD3aOHETuFKVb5PL4bcLXdYU1ABlDxBU916Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyN7rQN9FFLoQdQljrd7tjoV4DfyRp7giKcZcJoiBwHzV8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01572, 6 , Promo hingga , 15 , 36 , 47 ," 
      9 to 12 Yeri Petite Belt Pants Celana Panjang Wanita 4090 
    ","• - Celana panjang wanita yang trendy 
• - Potongan relax bikin kelihatan kurus 
• - Celana wanita untuk santai maupun semi formal 
• - Karet dibagian belakang pinggang 
• - 2 kantong kiri kanan 
• - All size fit to L 
• - Bahan celana dari polyester import","
          Rp99.000
        ","
            Rp349.000
          ","
            72%
          ", 9to12 Woman Official Store , Kab. Sidoarjo , Terjual 64 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/point-one-292180-liliana-plaid-blouse-wanita-red/ps--POO-60029-00016?ds=POO-60029-00016-00004&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1hKWmG1lUDd9LlGO1ocQIF4KgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYb2ljFa6Odk0DxsSWY+M9h9aO6cY44bv0X6vCmXn1xKuom33Pgg/Se0iMMhbFjgH1qrSDo9QGyPlgiloLuDLP/lF5cepFAMRMnu2ybzAWUdGAqPV0eMC4IcF10eUvEWfe/ljHOYJLUZUDv7Le79d8vGUsFcye+mrGgheDkDsP/5NjuG1jt7gOTMo0gkbFcrhti18XUN4IWU/HqfOMfURcY&cnc=false&pickupPointCode=PP-3053558&pid1=POO-60029-00016,, Promo hingga , 15 , 36 , 47 ," 
      Point One 292180 Liliana Plaid Blouse Wanita - Red 
    ","
Short sleeve blouse
Didesain chic
Tartan pattern
Round neckline dan detail tied up
Material : Katun
","
          Rp50.000
        ","
            Rp299.900
          ","
            83%
          ", Point One Official Store , Kota Jakarta Pusat , Terjual 63 ,"4,7"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/cressida-ladies-krsc-863724-basic-kemeja-wanita-orange/ps--CRW-28989-00293?ds=CRW-28989-00293-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1rGw9wXj0rwCpyE+rn8pphnf+kZVH7xc9e4mXmeab7TP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyBn4ZmlzuTFv8gKnb5+4AR22SA/gHbbB9YMTcVifYGA18cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3005994&pid1=CRW-28989-00293,, Promo hingga , 15 , 36 , 47 ," 
      Cressida Ladies KRSC.863724 Basic Kemeja Wanita - Orange 
    ","
3/4 sleeves shirt
Desain trendy
Round neckline dan detail tali
Nyaman dipakai
Bahan : Cotton spandex 
","
          Rp52.000
        ","
            Rp149.900
          ","
            65%
          ", Cressida Women Official Store , Kota Bekasi & kota lainnya , Terjual 62 ,"4,5"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/point-one-300086-laura-sheer-blouse-wanita-green/ps--POO-60029-00206?ds=POO-60029-00206-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1rGw9wXj0rwCpyE+rn8pphkKgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyBn4ZmlzuTFv8gKnb5+4AR36ZrOq0aj9lbeEnWM0uf/1OJEZpg9hxcp4I/5hZ4BuCO7oj12mQGqRDPnzLVJudfwBe5BXPjL0qPEf9ZcvBQ3W9k3hE7pnJGrXZCwdmxie6w==&cnc=false&pickupPointCode=PP-3053558&pid1=POO-60029-00206,, Promo hingga , 15 , 36 , 46 ," 
      Point One 300086 Laura Sheer Blouse Wanita - Green 
    ","
Cut sleeve blouse
Didesain trendy
Dalam regular fit
Front button opening
Material : Cotton dan polyester 
","
          Rp50.000
        ","
            Rp369.900
          ","
            86%
          ", Point One Official Store , Kota Jakarta Pusat , Terjual 62 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/rodeo-kemeja-wanita-pomona-top-khaki/ps--ROH-60038-00117?ds=ROH-60038-00117-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1rGw9wXj0rwCpyE+rn8pphkKgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyM92BGYfoDW1vYiV7DpJ+c4o7wJZet03enRtkLrQkUDM8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3187447&pid1=ROH-60038-00117,, Promo hingga , 15 , 36 , 46 ," 
      Rodeo - Kemeja Wanita - Pomona Top - Khaki 
    ",,"
          Rp50.000
        ","
            Rp329.900
          ","
            85%
          ", Rodeo House Official Store , Kota Jakarta Utara , Terjual 62 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vone-serein-julia-two-piece-swimsuit-bli12-baju-renang-wanita-pink/ps--VOO-70005-00062?ds=VOO-70005-00062-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1tAGCGaQSFzIkdm03XR7gbaaQPPab+HtPKhyNPHfmcZ2V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+z9JGSnPxrRGlJFq4o93/c8SUUiUH0gtqLOoNhn+7Z1P/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3301818&pid1=VOO-70005-00062,, Promo hingga , 15 , 36 , 46 ," 
      Vone Serein Julia Two Piece Swimsuit Bli12 Baju Renang Wanita - Pink
 
    ",,"
          Rp329.700
        ","
            Rp1.099.000
          ","
            70%
          ", Vone , Kota Tangerang & kota lainnya , Terjual 61 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/celana-jogger-training-wanita-model-terbaru-jfashion-erikapants/ps--JFN-25267-01763?ds=JFN-25267-01763-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1mLQKq/Hui5E5YBveNALnY5VAWoIlf8valYMPN3Io/2lV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+6BgdXWHfRmgK3Yi1ewSXppJo8g3KNbnFLWGll/wEJcL/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3001401&pid1=JFN-25267-01763, 2 , Promo hingga , 15 , 36 , 45 ," 
      Celana jogger training wanita model terbaru - Jfashion Erikapants 
    "," 
 Produk dalam negeri 
 Jahitan berkualitas 
 Bahan bermutu, nyaman di pakai 
 Model simpel dan elegan 
","
          Rp122.300
        ","
            Rp287.800
          ","
            58%
          ", JFashion Women Official Store , Kota Jakarta Barat , Terjual 60 ,"4,5"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/ellipsesinc-kaos-oversize-wanita-pria-becca-edition/ps--ELM-60027-00165?ds=ELM-60027-00165-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1mLQKq/Hui5E5YBveNALnY7hh/TRRIJaeYK49TgQ8oAP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3085683&pid1=ELM-60027-00165, 24 , Promo hingga , 15 , 36 , 45 ," 
      ELLIPSESINC Kaos Oversize Wanita & Pria BECCA EDITION 
    ","• Short sleeves T-shirt 
• Didesain trendy 
• Round neckline dan image & lettering print pada bagian depan 
• Nyaman saat digunakan sehari-hari 
• Material : Cotton combed 30s","
          Rp36.955
        ","
            Rp90.000
          ","
            59%
          ", ELLIPSES.INC Official Store , Kota Jakarta Barat , Terjual 60 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/rodeo-kemeja-wanita-chilla-shirt-pink/ps--ROH-60038-00205?ds=ROH-60038-00205-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1qIvTc9EZV8WSYPJkXSE8vAKgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyM92BGYfoDW1vYiV7DpJ+c4o7wJZet03enRtkLrQkUDM8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3187447&pid1=ROH-60038-00205,, Promo hingga , 15 , 36 , 45 ," 
      Rodeo - Kemeja Wanita - Chilla Shirt - Pink 
    ",,"
          Rp50.000
        ","
            Rp329.900
          ","
            85%
          ", Rodeo House Official Store , Kota Jakarta Utara , Terjual 59 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-value-print-tee-0538100143-mhg/ps--GIW-70004-00096?ds=GIW-70004-00096-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1qIvTc9EZV8WSYPJkXSE8vD5PL4bcLXdYU1ABlDxBU916Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00096,, Promo hingga , 15 , 36 , 45 ," 
      Giordano Women'S Value Print Tee 0538100143 MHG 
    ","• Kaos detail statementable typograph print untuk daily look
• Kerah bulat
• Unlined
• Regular fit
• Material katun tidak transparan, ringan, dan tidak stretch
• Tinggi model 176cm, lingkar dada 83cm, mengenakan ukuran S
• Lihat detail ukuran sebelum membeli","
          Rp99.000
        ","
            Rp229.000
          ","
            57%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 59 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/serene-atasan-loungewear-satin-annisa-black-semua-ukuran-black/ps--SEW-70026-00005?ds=SEW-70026-00005-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1p+xgq8f3q4sncH4sGf4w8kKgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyBn4ZmlzuTFv8gKnb5+4AR22SA/gHbbB9YMTcVifYGA18cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3303912&pid1=SEW-70026-00005,, Promo hingga , 15 , 36 , 44 ," 
      Serene Atasan Loungewear Satin Annisa Black Semua Ukuran BLACK 
    ","• - Bahan Satin premium 
• - Jahitan kuat dan halus 
• - Baju Fit to XL","
          Rp50.000
        ","
            Rp110.000
          ","
            55%
          ", Serene Official Store , Kota Tangerang , Terjual 56 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-printed-tee-national-day-0539121410-signature-black/ps--GIW-70004-00208?ds=GIW-70004-00208-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1hrzfQekgdbNk6HV9j/aWYP5PL4bcLXdYU1ABlDxBU916Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00208,, Promo hingga , 15 , 36 , 44 ," 
      Giordano Women's Printed Tee National Day 0539121410 Signature Black 
    ","• - Material katun tidak transparan, ringan, dan tidak stretch""","
          Rp99.000
        ","
            Rp399.000
          ","
            75%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 55 ,"4,7"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/point-one-premium-jegging-wanita/ps--POO-60029-00001?ds=POO-60029-00001-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1hrzfQekgdbNk6HV9j/aWYNQuXVTDevGZaLVFHAVVpODV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+8gJE80qTicPXF0ZIbrYZm/hLYGXnmS4SEoHeOrvGocGwqXSZcerhobn2FAZO7NQWWt/0Q+kBL127Zfy2Ho6r6dPdZn5+WvDBLANdDXbjy4oR1idper1VAxjD0VeVT6Y5Q==&cnc=false&pickupPointCode=PP-3053558&pid1=POO-60029-00001, 2 , Promo hingga , 15 , 36 , 44 ," 
      Point One Premium Jegging Wanita 
    ","
Legging pants
Didesain comfy
Elastic waist band
Material : Katun garbadine
","
          Rp225.000
        ","
            Rp369.900
          ","
            39%
          ", Point One Official Store , Kota Jakarta Pusat , Terjual 55 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/rodeo-blouse-wanita-panya-top-peach/ps--ROH-60038-00137?ds=ROH-60038-00137-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1qWCxsZlUZ2xlSOUDP4wL70KgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyBn4ZmlzuTFv8gKnb5+4AR22SA/gHbbB9YMTcVifYGA18cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3187447&pid1=ROH-60038-00137,, Promo hingga , 15 , 36 , 44 ," 
      Rodeo - Blouse Wanita - Panya Top - Peach 
    ",,"
          Rp50.000
        ","
            Rp329.900
          ","
            85%
          ", Rodeo House Official Store , Kota Jakarta Utara , Terjual 53 ,"5,0"
